budget_x,country,date_x,genre,names,orig_lang,orig_title,Sum of Profit/Loss,revenue,score,status
52406,JP,11-04-2017,"Comedy, Horror",One Cut of the Dead, Japanese, カメラを止めるな！,27537774,27590180,77, Released
5250000,US,08-03-2007,Comedy,The Ten, English,The Ten,-4463323,786677,49, Released
52500000,AU,01/31/2013,"Thriller, Drama, History",Zero Dark Thirty, English,Zero Dark Thirty,82112435,134612435,70, Released
52500000,AU,05/24/2001,"Drama, Romance, Music",Moulin Rouge!, English,Moulin Rouge!,126713434,179213434,76, Released
52533596.6,JP,04/16/2016,"Adventure, Mystery, Animation",Detective Conan: The Darkest Nightmare, Japanese, 名探偵コナン 純黒の悪夢（ナイトメア）,-42579662.6,9953934,68, Released
52540000,RU,02-11-2021,"Romance, Horror, Thriller, Mystery, Fantasy",Dark Spell, Russian, Приворот. Чёрное венчание,-52007946,532054,68, Released
52600000,AR,12-04-2020,"Horror, Mystery",On the Third Day," Spanish, Castilian", Al 3er día,215126003.8,267726003.8,56, Released
52600004,DK,12/25/2013,"Drama, Mystery",Nymphomaniac: Vol. II, English,Nymphomaniac: Vol. II,-47665279,4934725,68, Released
52610000,AU,04/17/1997,"Action, Adventure, Comedy, Crime, Drama, Thriller",Police Story 4: First Strike, Cantonese, 警察故事4之簡單任務,-30719155,21890845,65, Released
52620000,AU,08/27/2016,"Animation, Science Fiction, Action",Kingsglaive: Final Fantasy XV, Japanese, キングスグレイブ ファイナルファンタジーXV,-52350020,269980,68, Released
52808572,NO,09/29/2017,"Adventure, Fantasy",The Ash Lad: In the Hall of the Mountain King, Norwegian, Askeladden - I Dovregubbens hall,-48285622,4522950,68, Released
52857000,US,01/14/2022,"Crime, Thriller",Borrego, English,Borrego,192141523.2,244998523.2,58, Released
52900000,DE,03-08-2023,"Romance, Comedy",Faraway, German,Faraway,315267712.6,368167712.6,68, Released
52948531.4,JP,04/15/2017,"Action, Adventure, Animation, Crime, Mystery",Case Closed: The Crimson Love Letter, Japanese, 名探偵コナン から紅の恋歌,10199044.600000001,63147576,65, Released
5300000,AU,10/31/2019,"Horror, Thriller, Adventure",47 Meters Down, English,47 Meters Down,57333705,62633705,58, Released
5300000,AU,10-07-2021,"Action, Comedy",Riders of Justice, Danish, Retfærdighedens ryttere,-4620495,679505,73, Released
5300000,FR,06/19/2002,"Drama, Comedy, Romance",The Spanish Apartment, French, L'Auberge espagnole,-1402201,3897799,71, Released
5300000,IE,03-01-2019,Horror,The Hole in the Ground, English,The Hole in the Ground,-1926526,3373474,56, Released
5300000,MX,09-04-2015,"Animation, Adventure, Comedy, Family",Huevos: Little Rooster's Egg-Cellent Adventure," Spanish, Castilian", Un gallo con muchos huevos,20772723,26072723,70, Released
5300000,US,04-01-1988,"Horror, Drama, Thriller",The Seventh Sign, English,The Seventh Sign,13575011,18875011,61, Released
53000000,AU,01/28/2010,"Drama, Crime, Thriller",Law Abiding Citizen, English,Law Abiding Citizen,78159781,131159781,73, Released
53000000,AU,03-06-2020,"Comedy, Action, Thriller",Spenser Confidential, English,Spenser Confidential,486049012.4,539049012.4,65, Released
53000000,AU,06/25/1998,"Animation, Family, Fantasy, Adventure",Anastasia, English,Anastasia,86801096,139801096,76, Released
53000000,AU,09/15/2005,"Comedy, Adventure, Action",The Dukes of Hazzard, English,The Dukes of Hazzard,56848461,109848461,55, Released
53000000,AU,09/17/2015,"Drama, Crime, History",Black Mass, English,Black Mass,45837872,98837872,65, Released
53004639.8,AU,12/26/1994,"Romance, Comedy, Family",The Little Rascals, English,The Little Rascals,14303642.200000003,67308282,68, Released
53012938,AU,09-02-2020,"Action, Crime",Shaft, English,Shaft,54177170,107190108,66, Released
53012938,US,06/15/2000,"Action, Adventure, Crime, Thriller",Shaft, English,Shaft,54177170,107190108,60, Released
53012938,US,06/25/1971,"Action, Crime, Thriller",Shaft, English,Shaft,54177170,107190108,65, Released
5308245,AU,04/22/2022,"Comedy, Family",The Kids Are Alright: Destination Asturias," Spanish, Castilian", A todo tren: destino Asturias,-1840192,3468053,57, Released
531374,US,03-03-1939,"Western, Adventure, Action, Drama, Romance",Stagecoach, English,Stagecoach,572383,1103757,77, Released
5320000,JP,02-07-2020,"Horror, Mystery, Thriller",Howling Village, Japanese, 犬鳴村,6855665,12175665,60, Released
5320000,JP,05/24/2019,Horror,Sadako, Japanese, 貞子,269910,5589910,60, Released
53260004,JP,03-04-2022,"Drama, Romance",The Last 10 Years, Japanese, 余命10年,-30803636,22456368,67, Released
532673,US,01/23/2004,"Fantasy, Drama, Romance",If Only, English,If Only,2467327,3000000,70, Released
53340523.8,CN,02-03-2021,Romance,Please Enlighten Me, Chinese, 余生，请多指教,306526119.8,359866643.6,66, Released
53340523.8,KR,11/20/2019,Romance,Young Sister-in-Law 5, Korean, 어린 형수 5,306526119.8,359866643.6,66, Released
53340523.8,KR,12-01-2022,Romance,Beauty Salon: Special Services 4, Korean, 미용실 : 특별한 서비스 4,306526119.8,359866643.6,66, Released
53340523.8,US,01/27/2018,Romance,"God, Sex and Truth", English,"God, Sex and Truth",306526119.8,359866643.6,66, Released
53380000,IT,08/25/1971,"History, Drama, Comedy",The Decameron, Italian, Il Decameron,374677755.8,428057755.8,70, Released
53400000,AU,03/18/2021,"Drama, Comedy",French Exit, English,French Exit,479012661.8,532412661.8,56, Released
53400000,AU,09-02-2021,"Fantasy, Comedy, Drama",Afterlife of the Party, English,Afterlife of the Party,261669539.8,315069539.8,68, Released
5342000,US,06/20/2017,"Thriller, Horror",12 Feet Deep, English,12 Feet Deep,-5335842,6158,56, Released
53600000,CN,08-12-2016,Documentary,Born in China, Chinese,Born in China,628829959.6,682429959.6,73, Released
53600000,CO,03/30/2022,Documentary,Broken Idol: The Undoing of Diomedes Díaz," Spanish, Castilian"," Diomedes: el ídolo, el misterio y la tragedia",628829959.6,682429959.6,73, Released
53600000,KR,05/18/2022,Documentary,Cyber Hell: Exposing an Internet Horror, Korean, 사이버 지옥: n번방을 무너뜨려라,628829959.6,682429959.6,73, Released
53600000,US,01-01-2022,Documentary,Harry Potter 20th Anniversary: Return to Hogwarts, English,Harry Potter 20th Anniversary: Return to Hogwarts,628829959.6,682429959.6,73, Released
53600000,US,04-12-2016,Documentary,I'm a Porn Star: Gay 4 Pay, English,I'm a Porn Star: Gay 4 Pay,628829959.6,682429959.6,73, Released
53600000,US,05/25/2022,Documentary,Marvel Studios Assembled: The Making of Moon Knight, English,Marvel Studios Assembled: The Making of Moon Knight,628829959.6,682429959.6,73, Released
53600000,US,07-06-2022,Documentary,Girl in the Picture, English,Girl in the Picture,628829959.6,682429959.6,73, Released
53600000,US,09/26/2022,Documentary,A Trip to Infinity, English,A Trip to Infinity,628829959.6,682429959.6,73, Released
53600000,US,09-06-2022,Documentary,Untold: The Race of the Century, English,Untold: The Race of the Century,628829959.6,682429959.6,73, Released
53600000,US,10/28/2017,Documentary,Harry Potter: A History Of Magic, English,Harry Potter: A History Of Magic,628829959.6,682429959.6,73, Released
53600000,US,12-08-2022,Documentary,The Elephant Whisperers, Tamil,The Elephant Whisperers,628829959.6,682429959.6,73, Released
53620000,AU,04/16/2014,"Animation, Family",Tinker Bell and the Pirate Fairy, English,Tinker Bell and the Pirate Fairy,-33320000,20300000,69, Released
53620000,US,09-02-2008,"Animation, Family, Action, Adventure, Science Fiction",Next Avengers: Heroes of Tomorrow, English,Next Avengers: Heroes of Tomorrow,-49820000,3800000,69, Released
53740900,CA,03/15/2019,"Science Fiction, Thriller",Level 16, English,Level 16,-53725325,15575,68, Released
5377753.2,AR,09/29/2022,"Drama, History","Argentina, 1985"," Spanish, Castilian","Argentina, 1985",-4506132.2,871621,80, Released
5380000,US,06-08-2018,"Crime, Action, Drama",211, English,211,-4327778,1052222,54, Released
5387948,AU,03/24/2006,"Animation, Action, Fantasy, Science Fiction",Dragon Ball Z: Fusion Reborn, Japanese, ドラゴンボールZ 復活のフュージョン!! 悟空とベジータ,18112052,23500000,74, Released
5389600,AU,04/24/2011,Drama,Detachment, English,Detachment,-3708079,1681521,76, Released
5389600,AU,09-08-2022,Drama,The Quiet Girl, Irish, An Cailín Ciúin,-3632713,1756887,76, Released
5389600,AU,11/18/2021,Drama,Blue Bayou, English,Blue Bayou,-4639600,750000,76, Released
5389600,ES,03/15/2002,"Drama, Romance",Talk to Her," Spanish, Castilian", Hable con ella,59413531,64803131,76, Released
5389600,KR,08/29/2019,Drama,House of Hummingbird, Korean, 벌새,-4347652,1041948,76, Released
5389600,SU,12/24/1925,"Drama, History",Battleship Potemkin, Russian, Броненосец Потёмкин,-5344500,45100,76, Released
5389600,US,05-06-2005,Drama,Mysterious Skin, English,Mysterious Skin,-3864634,1524966,76, Released
5400000,AU,02-12-2004,"Drama, Thriller, Crime, Mystery",Irreversible, French, Irréversible,2733256,8133256,72, Released
5400000,AU,04-08-2021,Drama,Sound of Metal, English,Sound of Metal,-4883181,516819,77, Released
5400000,AU,06-06-1957,"Drama, Western",Giant, English,Giant,27455818,32855818,76, Released
5400000,AU,10/21/1967,"Action, Adventure, War",The Dirty Dozen, English,The Dirty Dozen,39900000,45300000,76, Released
5400000,RU,02/14/2017,"Action, Adventure, Comedy, Fantasy, Science Fiction, Thriller",Guardians, Russian, Защитники,-596435,4803565,49, Released
54000000,AU,01-08-2009,Drama,Seven Pounds, English,Seven Pounds,112617328,166617328,76, Released
54000000,AU,02/28/1991,"Crime, Drama, Thriller",The Godfather Part III, English,The Godfather Part III,82766062,136766062,74, Released
54000000,AU,06-02-1983,Comedy,The Last American Virgin, English,The Last American Virgin,273139851.8,327139851.8,66, Released
54000000,AU,07/27/2006,"Comedy, Romance","You, Me and Dupree", English,"You, Me and Dupree",76402010,130402010,56, Released
54000000,AU,07-11-2002,"Fantasy, Horror, Action, Thriller",Blade II, English,Blade II,101010032,155010032,65, Released
54000000,AU,12-04-1980,"Science Fiction, Action, Adventure",Superman II, English,Superman II,136400000,190400000,67, Released
54000000,AU,12-05-1996,"Family, Comedy",101 Dalmatians, English,101 Dalmatians,266689294,320689294,59, Released
54000000,DE,09/19/1980,Comedy,Six Swedish Girls at a Pump, German, Sechs Schwedinnen von der Tankstelle,273139851.8,327139851.8,66, Released
54000000,PE,01/15/2023,Comedy,I'm innocent, English, Soy inocente,273139851.8,327139851.8,66, Released
54000000,PE,02-09-2023,Comedy,¡Asu Mare! The friends," Spanish, Castilian", ¡Asu Mare! Los amigos,273139851.8,327139851.8,66, Released
54000000,US,10/14/2005,"Comedy, Drama, Romance",Elizabethtown, English,Elizabethtown,-3280627,50719373,62, Released
54000000,US,11-02-2006,"Science Fiction, Action, Adventure",Superman II: The Richard Donner Cut, English,Superman II: The Richard Donner Cut,58132861,112132861,75, Released
54060000,US,01/13/2023,"Horror, Thriller",The Devil Conspiracy, English,The Devil Conspiracy,438586395.4,492646395.4,65, Released
54060000,US,01/27/2020,"Horror, Thriller",His House, English,His House,438586395.4,492646395.4,65, Released
54060000,US,01-06-2023,"Horror, Thriller",Candy Land, English,Candy Land,438586395.4,492646395.4,65, Released
54060000,US,02-10-2023,"Horror, Thriller",Consecration, English,Consecration,438586395.4,492646395.4,65, Released
54200000,US,08/19/2022,"Action, Crime",Bullet Proof, English,Bullet Proof,198364447.8,252564447.8,58, Released
54200000,US,08-10-2022,"Science Fiction, Comedy",Office Invasion, English,Office Invasion,431186108.6,485386108.6,58, Released
54200004,AU,03/16/2008,Drama,XXY," Spanish, Castilian",XXY,-51471135,2728869,68, Released
54200004,AU,04/29/2021,Drama,Land, English,Land,-51824814,2375190,68, Released
54200004,AU,08/19/2021,"Drama, Music, History",Respect, English,Respect,-22982632,31217372,68, Released
54200004,CA,02-10-2017,"Drama, Romance",Below Her Mouth, English,Below Her Mouth,-54166331,33673,68, Released
54200004,US,04/30/2021,Drama,Four Good Days, English,Four Good Days,-53356039,843965,68, Released
54200004,US,05/17/2019,"Drama, Crime",Trial by Fire, English,Trial by Fire,-54070004,130000,68, Released
5440000,AU,04-10-2015,"Thriller, Action",Everly, English,Everly,-5081844,358156,55, Released
5460000,US,04/20/2018,"Horror, Thriller",St. Agatha, English,St. Agatha,-3991546,1468454,56, Released
54600000,CN,05-06-2021,Action,Crazy Fist, Chinese, 疯狂的拳头,171071705,225671705,69, Released
54600000,KR,06/17/2021,Action,Shark: The Beginning, Korean, 샤크: 더 비기닝,171071705,225671705,69, Released
54600000,US,03/19/2011,Action,Born to Race, English,Born to Race,171071705,225671705,69, Released
54600000,US,11/13/2018,Action,The Marine 6: Close Quarters, English,The Marine 6: Close Quarters,171071705,225671705,69, Released
54600000,US,11/17/1978,"Adventure, Family, Science Fiction",The Star Wars Holiday Special, English,The Star Wars Holiday Special,275256760.8,329856760.8,34, Released
54601333.2,AU,07/27/2000,"Animation, Romance, Action, Fantasy",Sailor Moon R: The Movie, Japanese, 劇場版　美少女戦士セーラームーンＲ,-42293778.2,12307555,80, Released
54640000,GB,11-03-2014,Documentary,Super Mario Bros: This Ain't No Video Game, English,Super Mario Bros: This Ain't No Video Game,275216760.8,329856760.8,34, Released
54640000,IT,04/20/1980,"Crime, Action",The Porno Killers, Italian, Le Porno Killers,275216760.8,329856760.8,34, Released
54640000,KR,09/27/2015,"Drama, Romance",Female War: A Nasty Deal, Korean, 여자전쟁: 비열한 거래,269147336.6,323787336.6,33, Released
54640000,KR,11-12-2016,Romance,My Friend's Mom, Korean, 내 친구의 엄마,275216760.8,329856760.8,34, Released
54700000,FR,12-05-2018,"Family, Animation, Comedy, Adventure",Asterix: The Secret of the Magic Potion, French, Astérix - Le Secret de la Potion Magique,-7350998,47349002,69, Released
54940900,AU,04/30/2021,"Thriller, Crime, History, Drama",Cliff Walkers, Chinese, 悬崖之上,117978548,172919448,69, Released
5500,JP,07/25/1988,Horror,Guinea Pig 6: Mermaid in the Manhole, Japanese, ザ・ギニーピッグ マンホールの中の人魚,2867704.8,2873204.8,50, Released
550000,AU,06-12-1980,Horror,Friday the 13th, English,Friday the 13th,59204601,59754601,64, Released
550000,US,02/13/2009,Horror,Friday the 13th, English,Friday the 13th,59204601,59754601,57, Released
5500000,AU,02-01-2019,Horror,Hell Fest, English,Hell Fest,12794883,18294883,56, Released
5500000,AU,04/20/2017,"Mystery, Thriller, Drama, Horror",Berlin Syndrome, English,Berlin Syndrome,-4711809,788191,60, Released
5500000,AU,04-05-1974,"Comedy, Crime, Drama",The Sting, English,The Sting,154116327,159616327,80, Released
5500000,AU,06-01-1973,"Western, Drama, Mystery",High Plains Drifter, English,High Plains Drifter,10200000,15700000,74, Released
5500000,AU,08/28/2014,"Science Fiction, Thriller",Predestination, English,Predestination,-557551,4942449,74, Released
5500000,AU,08-02-2017,"Animation, Drama, Mystery, History",Loving Vincent, English,Loving Vincent,38571758,44071758,80, Released
5500000,AU,09/24/1981,"Drama, History",Chariots of Fire, English,Chariots of Fire,56410507,61910507,68, Released
5500000,AU,09/26/2013,"Romance, Comedy, Drama",Don Jon, English,Don Jon,35768579,41268579,60, Released
5500000,AU,09-11-1985,"Action, Crime, Drama, Thriller",Bullitt, English,Bullitt,36800873,42300873,72, Released
5500000,KR,06/27/2018,"Action, Mystery, Science Fiction",The Witch: Part 1. The Subversion, Korean, 마녀,18840302,24340302,78, Released
5500000,MX,07/20/2013,"Comedy, Drama",Instructions Not Included," Spanish, Castilian", No se aceptan devoluciones,93567206,99067206,77, Released
